Temporada,Jornada,Fecha,Hora,Equipo Local,Equipo Visitante,Resultado,Arbitro
2018-19,18,VIE 04.01.2019,19:00,Levante UD,Girona FC,2-2,Alberto Undiano Mallenco
2018-19,18,VIE 04.01.2019,21:00,RCD Espanyol de Barcelona,CD Leganés,1-0,José Luis González González
2018-19,18,SAB 05.01.2019,13:00,Real Valladolid CF,Rayo Vallecano,0-1,Adrián Cordero Vega
2018-19,18,SAB 05.01.2019,16:15,Deportivo Alavés,Valencia CF,2-1,David Medié Jiménez
2018-19,18,SAB 05.01.2019,20:45,SD Huesca,Real Betis,2-1,Ricardo De Burgos Bengoetxea
2018-19,18,DOM 06.01.2019,12:00,SD Eibar,Villarreal CF,0-0,Santiago Jaime Latre
2018-19,18,DOM 06.01.2019,16:15,Sevilla FC,Atlético de Madrid,1-1,Antonio Miguel Mateu Lahoz
2018-19,18,DOM 06.01.2019,18:30,Real Madrid,Real Sociedad,0-2,José Luis Munuera Montero
2018-19,18,DOM 06.01.2019,20:45,Getafe CF,FC Barcelona,1-2,Guillermo Cuadra Fernández
2018-19,18,LUN 07.01.2019,21:00,RC Celta,Athletic Club,1-2,Juan Martínez Munuera
2018-19,19,VIE 11.01.2019,21:00,Rayo Vallecano,RC Celta,4-2,Javier Alberola Rojas
2018-19,19,SAB 12.01.2019,13:00,CD Leganés,SD Huesca,1-0,Mario Melero López
2018-19,19,SAB 12.01.2019,16:15,Valencia CF,Real Valladolid CF,1-1,Ignacio Iglesias Villanueva
2018-19,19,SAB 12.01.2019,18:30,Girona FC,Deportivo Alavés,1-1,José María Sánchez Martínez
2018-19,19,SAB 12.01.2019,20:45,Villarreal CF,Getafe CF,1-2,Xavier Estrada Fernández
2018-19,19,DOM 13.01.2019,12:00,Atlético de Madrid,Levante UD,1-0,Eduardo Prieto Iglesias
2018-19,19,DOM 13.01.2019,16:15,Athletic Club,Sevilla FC,2-0,Pablo González Fuertes
2018-19,19,DOM 13.01.2019,18:30,FC Barcelona,SD Eibar,3-0,Jesús Gil Manzano
2018-19,19,DOM 13.01.2019,20:45,Real Betis,Real Madrid,1-2,Alejandro José Hernández Hernández
2018-19,19,LUN 14.01.2019,21:00,Real Sociedad,RCD Espanyol de Barcelona,3-2,Carlos Del Cerro Grande
2018-19,20,VIE 18.01.2019,21:00,Getafe CF,Deportivo Alavés,4-0,José Luis Munuera Montero
2018-19,20,SAB 19.01.2019,16:15,Real Madrid,Sevilla FC,2-0,Antonio Miguel Mateu Lahoz
2018-19,20,SAB 19.01.2019,18:30,SD Huesca,Atlético de Madrid,0-3,Guillermo Cuadra Fernández
2018-19,20,SAB 19.01.2019,20:45,RC Celta,Valencia CF,1-2,José Luis González González
2018-19,20,DOM 20.01.2019,12:00,Real Betis,Girona FC,3-2,Adrián Cordero Vega
2018-19,20,DOM 20.01.2019,16:15,Villarreal CF,Athletic Club,1-1,Alberto Undiano Mallenco
2018-19,20,DOM 20.01.2019,18:30,Levante UD,Real Valladolid CF,2-0,Santiago Jaime Latre
2018-19,20,DOM 20.01.2019,18:30,Rayo Vallecano,Real Sociedad,2-2,David Medié Jiménez
2018-19,20,DOM 20.01.2019,20:45,FC Barcelona,CD Leganés,3-1,Ricardo De Burgos Bengoetxea
2018-19,20,LUN 21.01.2019,21:00,SD Eibar,RCD Espanyol de Barcelona,3-0,Juan Martínez Munuera
2018-19,21,SAB 26.01.2019,13:00,Sevilla FC,Levante UD,5-0,Javier Alberola Rojas
2018-19,21,SAB 26.01.2019,16:15,Atlético de Madrid,Getafe CF,2-0,Ignacio Iglesias Villanueva
2018-19,21,SAB 26.01.2019,18:30,CD Leganés,SD Eibar,2-2,Alejandro José Hernández Hernández
2018-19,21,SAB 26.01.2019,20:45,Valencia CF,Villarreal CF,3-0,Carlos Del Cerro Grande
2018-19,21,DOM 27.01.2019,12:00,Real Valladolid CF,RC Celta,2-1,José María Sánchez Martínez
2018-19,21,DOM 27.01.2019,16:15,Girona FC,FC Barcelona,0-2,Pablo González Fuertes
2018-19,21,DOM 27.01.2019,18:30,Athletic Club,Real Betis,1-0,Xavier Estrada Fernández
2018-19,21,DOM 27.01.2019,18:30,Real Sociedad,SD Huesca,0-0,Eduardo Prieto Iglesias
2018-19,21,DOM 27.01.2019,20:45,RCD Espanyol de Barcelona,Real Madrid,2-4,Jesús Gil Manzano
2018-19,21,LUN 28.01.2019,21:00,Deportivo Alavés,Rayo Vallecano,0-1,Mario Melero López
2018-19,22,VIE 01.02.2019,21:00,SD Huesca,Real Valladolid CF,4-0,José Luis Munuera Montero
2018-19,22,SAB 02.02.2019,13:00,Levante UD,Getafe CF,0-0,Adrián Cordero Vega
2018-19,22,SAB 02.02.2019,16:15,Real Sociedad,Athletic Club,2-1,Antonio Miguel Mateu Lahoz
2018-19,22,SAB 02.02.2019,18:30,FC Barcelona,Valencia CF,2-2,Alberto Undiano Mallenco
2018-19,22,SAB 02.02.2019,20:45,RC Celta,Sevilla FC,1-0,Ricardo De Burgos Bengoetxea
2018-19,22,DOM 03.02.2019,12:00,Villarreal CF,RCD Espanyol de Barcelona,2-2,Guillermo Cuadra Fernández
2018-19,22,DOM 03.02.2019,16:15,Real Betis,Atlético de Madrid,1-0,David Medié Jiménez
2018-19,22,DOM 03.02.2019,18:30,SD Eibar,Girona FC,3-0,José Luis González González
2018-19,22,DOM 03.02.2019,20:45,Real Madrid,Deportivo Alavés,3-0,Santiago Jaime Latre
2018-19,22,LUN 04.02.2019,21:00,Rayo Vallecano,CD Leganés,1-2,Juan Martínez Munuera
2018-19,23,VIE 08.02.2019,21:00,Real Valladolid CF,Villarreal CF,0-0,Alejandro José Hernández Hernández
2018-19,23,SAB 09.02.2019,13:00,Getafe CF,RC Celta,3-1,Pablo González Fuertes
2018-19,23,SAB 09.02.2019,16:15,Atlético de Madrid,Real Madrid,1-3,Xavier Estrada Fernández
2018-19,23,SAB 09.02.2019,18:30,RCD Espanyol de Barcelona,Rayo Vallecano,2-1,Eduardo Prieto Iglesias
2018-19,23,SAB 09.02.2019,20:45,Girona FC,SD Huesca,0-2,Adrián Cordero Vega
2018-19,23,DOM 10.02.2019,12:00,CD Leganés,Real Betis,3-0,Javier Alberola Rojas
2018-19,23,DOM 10.02.2019,16:15,Valencia CF,Real Sociedad,0-0,Mario Melero López
2018-19,23,DOM 10.02.2019,18:30,Sevilla FC,SD Eibar,2-2,Ignacio Iglesias Villanueva
2018-19,23,DOM 10.02.2019,20:45,Athletic Club,FC Barcelona,0-0,Carlos Del Cerro Grande
2018-19,23,LUN 11.02.2019,21:00,Deportivo Alavés,Levante UD,2-0,Alberto Undiano Mallenco
2018-19,24,VIE 15.02.2019,21:00,SD Eibar,Getafe CF,2-2,David Medié Jiménez
2018-19,24,SAB 16.02.2019,13:00,RC Celta,Levante UD,1-4,Santiago Jaime Latre
2018-19,24,SAB 16.02.2019,16:15,Rayo Vallecano,Atlético de Madrid,0-1,Jesús Gil Manzano
2018-19,24,SAB 16.02.2019,18:30,Real Sociedad,CD Leganés,3-0,José Luis Munuera Montero
2018-19,24,SAB 16.02.2019,20:45,FC Barcelona,Real Valladolid CF,1-0,Juan Martínez Munuera
2018-19,24,DOM 17.02.2019,12:00,Real Madrid,Girona FC,1-2,Guillermo Cuadra Fernández
2018-19,24,DOM 17.02.2019,16:15,Valencia CF,RCD Espanyol de Barcelona,0-0,Ricardo De Burgos Bengoetxea
2018-19,24,DOM 17.02.2019,18:30,Villarreal CF,Sevilla FC,3-0,José Luis González González
2018-19,24,DOM 17.02.2019,20:45,Real Betis,Deportivo Alavés,1-1,Antonio Miguel Mateu Lahoz
2018-19,24,LUN 18.02.2019,21:00,SD Huesca,Athletic Club,0-1,José María Sánchez Martínez
2018-19,25,VIE 22.02.2019,21:00,RCD Espanyol de Barcelona,SD Huesca,1-1,Alejandro José Hernández Hernández
2018-19,25,SAB 23.02.2019,13:00,Getafe CF,Rayo Vallecano,2-1,Javier Alberola Rojas
2018-19,25,SAB 23.02.2019,16:15,Sevilla FC,FC Barcelona,2-4,Antonio Miguel Mateu Lahoz
2018-19,25,SAB 23.02.2019,18:30,Deportivo Alavés,RC Celta,0-0,Carlos Del Cerro Grande
2018-19,25,SAB 23.02.2019,20:45,Athletic Club,SD Eibar,1-0,Mario Melero López
2018-19,25,DOM 24.02.2019,12:00,CD Leganés,Valencia CF,1-1,Xavier Estrada Fernández
2018-19,25,DOM 24.02.2019,16:15,Atlético de Madrid,Villarreal CF,2-0,Alberto Undiano Mallenco
2018-19,25,DOM 24.02.2019,18:30,Real Valladolid CF,Real Betis,0-2,Pablo González Fuertes
2018-19,25,DOM 24.02.2019,20:45,Levante UD,Real Madrid,1-2,Ignacio Iglesias Villanueva
2018-19,25,LUN 25.02.2019,21:00,Girona FC,Real Sociedad,0-0,Eduardo Prieto Iglesias
2018-19,26,VIE 01.03.2019,21:00,Rayo Vallecano,Girona FC,0-2,Santiago Jaime Latre
2018-19,26,SAB 02.03.2019,13:00,RCD Espanyol de Barcelona,Real Valladolid CF,3-1,Adrián Cordero Vega
2018-19,26,SAB 02.03.2019,16:15,Villarreal CF,Deportivo Alavés,1-2,José Luis Munuera Montero
2018-19,26,SAB 02.03.2019,18:30,SD Huesca,Sevilla FC,2-1,Ricardo De Burgos Bengoetxea
2018-19,26,SAB 02.03.2019,20:45,Real Madrid,FC Barcelona,0-1,Alberto Undiano Mallenco
2018-19,26,DOM 03.03.2019,12:00,SD Eibar,RC Celta,1-0,Guillermo Cuadra Fernández
2018-19,26,DOM 03.03.2019,16:15,Real Betis,Getafe CF,1-2,Juan Martínez Munuera
2018-19,26,DOM 03.03.2019,18:30,Real Sociedad,Atlético de Madrid,0-2,José Luis González González
2018-19,26,DOM 03.03.2019,20:45,Valencia CF,Athletic Club,2-0,David Medié Jiménez
2018-19,26,LUN 04.03.2019,21:00,CD Leganés,Levante UD,1-0,Jesús Gil Manzano
2018-19,27,VIE 08.03.2019,21:00,Athletic Club,RCD Espanyol de Barcelona,1-1,Pablo González Fuertes
2018-19,27,SAB 09.03.2019,13:00,Deportivo Alavés,SD Eibar,1-1,Javier Alberola Rojas
2018-19,27,SAB 09.03.2019,16:15,Atlético de Madrid,CD Leganés,1-0,Antonio Miguel Mateu Lahoz
2018-19,27,SAB 09.03.2019,18:30,FC Barcelona,Rayo Vallecano,3-1,Mario Melero López
2018-19,27,SAB 09.03.2019,20:45,Getafe CF,SD Huesca,2-1,Eduardo Prieto Iglesias
2018-19,27,DOM 10.03.2019,12:00,RC Celta,Real Betis,0-1,Xavier Estrada Fernández
2018-19,27,DOM 10.03.2019,16:15,Girona FC,Valencia CF,2-3,Carlos Del Cerro Grande
2018-19,27,DOM 10.03.2019,18:30,Levante UD,Villarreal CF,0-2,José María Sánchez Martínez
2018-19,27,DOM 10.03.2019,18:30,Sevilla FC,Real Sociedad,5-2,Ignacio Iglesias Villanueva
2018-19,27,DOM 10.03.2019,20:45,Real Valladolid CF,Real Madrid,1-4,Jesús Gil Manzano
2018-19,28,VIE 15.03.2019,21:00,Real Sociedad,Levante UD,1-1,Adrián Cordero Vega
2018-19,28,SAB 16.03.2019,13:00,SD Huesca,Deportivo Alavés,1-3,Alberto Undiano Mallenco
2018-19,28,SAB 16.03.2019,16:15,Real Madrid,RC Celta,2-0,Juan Martínez Munuera
2018-19,28,SAB 16.03.2019,18:30,Athletic Club,Atlético de Madrid,2-0,Santiago Jaime Latre
2018-19,28,SAB 16.03.2019,20:45,CD Leganés,Girona FC,0-2,José Luis Munuera Montero
2018-19,28,DOM 17.03.2019,12:00,SD Eibar,Real Valladolid CF,1-2,David Medié Jiménez
2018-19,28,DOM 17.03.2019,16:15,RCD Espanyol de Barcelona,Sevilla FC,0-1,Guillermo Cuadra Fernández
2018-19,28,DOM 17.03.2019,18:30,Valencia CF,Getafe CF,0-0,José María Sánchez Martínez
2018-19,28,DOM 17.03.2019,18:30,Villarreal CF,Rayo Vallecano,3-1,José Luis González González
2018-19,28,DOM 17.03.2019,20:45,Real Betis,FC Barcelona,1-4,Ricardo De Burgos Bengoetxea
2018-19,29,VIE 29.03.2019,21:00,Girona FC,Athletic Club,1-2,José María Sánchez Martínez
2018-19,29,SAB 30.03.2019,13:00,Getafe CF,CD Leganés,0-2,Pablo González Fuertes
2018-19,29,SAB 30.03.2019,16:15,FC Barcelona,RCD Espanyol de Barcelona,2-0,Carlos Del Cerro Grande
2018-19,29,SAB 30.03.2019,18:30,RC Celta,Villarreal CF,3-2,Jesús Gil Manzano
2018-19,29,SAB 30.03.2019,20:45,Deportivo Alavés,Atlético de Madrid,0-4,Mario Melero López
2018-19,29,DOM 31.03.2019,12:00,Levante UD,SD Eibar,2-2,Eduardo Prieto Iglesias
2018-19,29,DOM 31.03.2019,14:00,Rayo Vallecano,Real Betis,1-1,Antonio Miguel Mateu Lahoz
2018-19,29,DOM 31.03.2019,16:15,Sevilla FC,Valencia CF,0-1,José Luis González González
2018-19,29,DOM 31.03.2019,18:30,Real Valladolid CF,Real Sociedad,1-1,Javier Alberola Rojas
2018-19,29,DOM 31.03.2019,20:45,Real Madrid,SD Huesca,3-2,Xavier Estrada Fernández
2018-19,30,MAR 02.04.2019,19:30,Atlético de Madrid,Girona FC,2-0,Ignacio Iglesias Villanueva
2018-19,30,MAR 02.04.2019,20:30,RCD Espanyol de Barcelona,Getafe CF,1-1,Ricardo De Burgos Bengoetxea
2018-19,30,MAR 02.04.2019,21:30,Villarreal CF,FC Barcelona,4-4,Alejandro José Hernández Hernández
2018-19,30,MIE 03.04.2019,19:30,Athletic Club,Levante UD,3-2,José Luis Munuera Montero
2018-19,30,MIE 03.04.2019,20:30,SD Eibar,Rayo Vallecano,2-1,Alberto Undiano Mallenco
2018-19,30,MIE 03.04.2019,20:30,SD Huesca,RC Celta,3-3,Adrián Cordero Vega
2018-19,30,MIE 03.04.2019,21:30,Valencia CF,Real Madrid,2-1,Santiago Jaime Latre
2018-19,30,JUE 04.04.2019,19:30,Sevilla FC,Deportivo Alavés,2-0,Juan Martínez Munuera
2018-19,30,JUE 04.04.2019,20:30,CD Leganés,Real Valladolid CF,1-0,Guillermo Cuadra Fernández
2018-19,30,JUE 04.04.2019,21:30,Real Sociedad,Real Betis,2-1,David Medié Jiménez
2018-19,31,SAB 06.04.2019,13:00,Girona FC,RCD Espanyol de Barcelona,1-2,Eduardo Prieto Iglesias
2018-19,31,SAB 06.04.2019,16:15,Real Madrid,SD Eibar,2-1,Pablo González Fuertes
2018-19,31,SAB 06.04.2019,18:30,Rayo Vallecano,Valencia CF,2-0,Javier Alberola Rojas
2018-19,31,SAB 06.04.2019,20:45,FC Barcelona,Atlético de Madrid,2-0,Jesús Gil Manzano
2018-19,31,DOM 07.04.2019,12:00,Deportivo Alavés,CD Leganés,1-1,Antonio Miguel Mateu Lahoz
2018-19,31,DOM 07.04.2019,14:00,Getafe CF,Athletic Club,1-0,José Luis González González
2018-19,31,DOM 07.04.2019,16:15,Real Valladolid CF,Sevilla FC,0-2,José María Sánchez Martínez
2018-19,31,DOM 07.04.2019,18:30,RC Celta,Real Sociedad,3-1,Mario Melero López
2018-19,31,DOM 07.04.2019,18:30,Levante UD,SD Huesca,2-2,Carlos Del Cerro Grande
2018-19,31,DOM 07.04.2019,20:45,Real Betis,Villarreal CF,2-1,Xavier Estrada Fernández
2018-19,32,SAB 13.04.2019,13:00,RCD Espanyol de Barcelona,Deportivo Alavés,2-1,Ignacio Iglesias Villanueva
2018-19,32,SAB 13.04.2019,16:15,SD Huesca,FC Barcelona,0-0,Guillermo Cuadra Fernández
2018-19,32,SAB 13.04.2019,18:30,Atlético de Madrid,RC Celta,2-0,Ricardo De Burgos Bengoetxea
2018-19,32,SAB 13.04.2019,20:45,Sevilla FC,Real Betis,3-2,Alejandro José Hernández Hernández
2018-19,32,DOM 14.04.2019,12:00,Real Valladolid CF,Getafe CF,2-2,José Luis Munuera Montero
2018-19,32,DOM 14.04.2019,14:00,Athletic Club,Rayo Vallecano,3-2,Juan Martínez Munuera
2018-19,32,DOM 14.04.2019,16:15,Real Sociedad,SD Eibar,1-1,Santiago Jaime Latre
2018-19,32,DOM 14.04.2019,18:30,Girona FC,Villarreal CF,0-1,Adrián Cordero Vega
2018-19,32,DOM 14.04.2019,20:45,Valencia CF,Levante UD,3-1,Alberto Undiano Mallenco
2018-19,32,LUN 15.04.2019,21:00,CD Leganés,Real Madrid,1-1,David Medié Jiménez
2018-19,33,VIE 19.04.2019,21:00,Deportivo Alavés,Real Valladolid CF,2-2,Xavier Estrada Fernández
2018-19,33,SAB 20.04.2019,13:00,RC Celta,Girona FC,2-1,Carlos Del Cerro Grande
2018-19,33,SAB 20.04.2019,16:15,SD Eibar,Atlético de Madrid,0-1,Javier Alberola Rojas
2018-19,33,SAB 20.04.2019,18:30,Rayo Vallecano,SD Huesca,0-0,José Luis González González
2018-19,33,SAB 20.04.2019,20:45,FC Barcelona,Real Sociedad,2-1,Pablo González Fuertes
2018-19,33,DOM 21.04.2019,12:00,Levante UD,RCD Espanyol de Barcelona,2-2,Jesús Gil Manzano
2018-19,33,DOM 21.04.2019,14:00,Getafe CF,Sevilla FC,3-0,Antonio Miguel Mateu Lahoz
2018-19,33,DOM 21.04.2019,16:15,Real Madrid,Athletic Club,3-0,Mario Melero López
2018-19,33,DOM 21.04.2019,18:30,Villarreal CF,CD Leganés,2-1,Eduardo Prieto Iglesias
2018-19,33,DOM 21.04.2019,20:45,Real Betis,Valencia CF,1-2,José María Sánchez Martínez
2018-19,34,MAR 23.04.2019,19:30,SD Huesca,SD Eibar,2-0,David Medié Jiménez
2018-19,34,MAR 23.04.2019,20:30,Real Valladolid CF,Girona FC,1-0,Juan Martínez Munuera
2018-19,34,MAR 23.04.2019,21:30,Deportivo Alavés,FC Barcelona,0-2,Adrián Cordero Vega
2018-19,34,MIE 24.04.2019,19:30,Atlético de Madrid,Valencia CF,3-2,Alejandro José Hernández Hernández
2018-19,34,MIE 24.04.2019,20:30,RCD Espanyol de Barcelona,RC Celta,1-1,Alberto Undiano Mallenco
2018-19,34,MIE 24.04.2019,20:30,CD Leganés,Athletic Club,0-1,Ignacio Iglesias Villanueva
2018-19,34,MIE 24.04.2019,21:30,Levante UD,Real Betis,4-0,Santiago Jaime Latre
2018-19,34,JUE 25.04.2019,19:30,Sevilla FC,Rayo Vallecano,5-0,Guillermo Cuadra Fernández
2018-19,34,JUE 25.04.2019,20:30,Real Sociedad,Villarreal CF,0-1,José Luis Munuera Montero
2018-19,34,JUE 25.04.2019,21:30,Getafe CF,Real Madrid,0-0,Ricardo De Burgos Bengoetxea
2018-19,35,SAB 27.04.2019,13:00,Athletic Club,Deportivo Alavés,1-1,Jesús Gil Manzano
2018-19,35,SAB 27.04.2019,16:15,Atlético de Madrid,Real Valladolid CF,1-0,Mario Melero López
2018-19,35,SAB 27.04.2019,18:30,CD Leganés,RC Celta,0-0,Juan Martínez Munuera
2018-19,35,SAB 27.04.2019,20:45,FC Barcelona,Levante UD,1-0,Ricardo De Burgos Bengoetxea
2018-19,35,DOM 28.04.2019,12:00,Valencia CF,SD Eibar,0-1,Xavier Estrada Fernández
2018-19,35,DOM 28.04.2019,14:00,Girona FC,Sevilla FC,1-0,José Luis González González
2018-19,35,DOM 28.04.2019,16:15,Real Sociedad,Getafe CF,2-1,Eduardo Prieto Iglesias
2018-19,35,DOM 28.04.2019,18:30,Villarreal CF,SD Huesca,1-1,José María Sánchez Martínez
2018-19,35,DOM 28.04.2019,20:45,Rayo Vallecano,Real Madrid,1-0,Pablo González Fuertes
2018-19,35,LUN 29.04.2019,21:00,Real Betis,RCD Espanyol de Barcelona,1-1,Carlos Del Cerro Grande
2018-19,36,VIE 03.05.2019,21:00,Sevilla FC,CD Leganés,0-3,Alberto Undiano Mallenco
2018-19,36,SAB 04.05.2019,13:00,Levante UD,Rayo Vallecano,4-1,Xavier Estrada Fernández
2018-19,36,SAB 04.05.2019,16:15,RCD Espanyol de Barcelona,Atlético de Madrid,3-0,José Luis Munuera Montero
2018-19,36,SAB 04.05.2019,18:30,Deportivo Alavés,Real Sociedad,0-1,Javier Alberola Rojas
2018-19,36,SAB 04.05.2019,20:45,RC Celta,FC Barcelona,2-0,José María Sánchez Martínez
2018-19,36,DOM 05.05.2019,12:00,Getafe CF,Girona FC,2-0,Alejandro José Hernández Hernández
2018-19,36,DOM 05.05.2019,14:00,SD Eibar,Real Betis,1-0,Ignacio Iglesias Villanueva
2018-19,36,DOM 05.05.2019,16:15,Real Madrid,Villarreal CF,3-2,Jesús Gil Manzano
2018-19,36,DOM 05.05.2019,18:30,Real Valladolid CF,Athletic Club,1-0,Antonio Miguel Mateu Lahoz
2018-19,36,DOM 05.05.2019,20:45,SD Huesca,Valencia CF,2-6,Carlos Del Cerro Grande
2018-19,37,DOM 12.05.2019,18:30,Atlético de Madrid,Sevilla FC,1-1,Ricardo De Burgos Bengoetxea
2018-19,37,DOM 12.05.2019,18:30,Athletic Club,RC Celta,3-1,Xavier Estrada Fernández
2018-19,37,DOM 12.05.2019,18:30,FC Barcelona,Getafe CF,2-0,José Luis González González
2018-19,37,DOM 12.05.2019,18:30,Real Betis,SD Huesca,2-1,Adrián Cordero Vega
2018-19,37,DOM 12.05.2019,18:30,Rayo Vallecano,Real Valladolid CF,1-2,José María Sánchez Martínez
2018-19,37,DOM 12.05.2019,18:30,Real Sociedad,Real Madrid,3-1,Juan Martínez Munuera
2018-19,37,DOM 12.05.2019,18:30,Valencia CF,Deportivo Alavés,3-1,Guillermo Cuadra Fernández
2018-19,37,DOM 12.05.2019,18:30,Villarreal CF,SD Eibar,1-0,Pablo González Fuertes
2018-19,37,DOM 12.05.2019,18:30,Girona FC,Levante UD,1-2,Carlos Del Cerro Grande
2018-19,37,DOM 12.05.2019,18:30,CD Leganés,RCD Espanyol de Barcelona,0-2,Mario Melero López
2018-19,38,SAB 18.05.2019,13:00,Levante UD,Atlético de Madrid,2-2,Ignacio Iglesias Villanueva
2018-19,38,SAB 18.05.2019,16:15,RCD Espanyol de Barcelona,Real Sociedad,2-0,Santiago Jaime Latre
2018-19,38,SAB 18.05.2019,16:15,Getafe CF,Villarreal CF,2-2,Xavier Estrada Fernández
2018-19,38,SAB 18.05.2019,16:15,Sevilla FC,Athletic Club,2-0,José María Sánchez Martínez
2018-19,38,SAB 18.05.2019,16:15,Real Valladolid CF,Valencia CF,0-2,Ricardo De Burgos Bengoetxea
2018-19,38,SAB 18.05.2019,20:45,RC Celta,Rayo Vallecano,2-2,Antonio Miguel Mateu Lahoz
2018-19,38,SAB 18.05.2019,20:45,Deportivo Alavés,Girona FC,2-1,Mario Melero López
2018-19,38,SAB 18.05.2019,20:45,SD Huesca,CD Leganés,2-1,Javier Alberola Rojas
2018-19,38,DOM 19.05.2019,12:00,Real Madrid,Real Betis,0-2,Alberto Undiano Mallenco
2018-19,38,DOM 19.05.2019,16:15,SD Eibar,FC Barcelona,2-2,José Luis Munuera Montero
2019-20,1,VIE 16.08.2019,21:00,Athletic Club,FC Barcelona,1-0,Carlos Del Cerro Grande
2019-20,1,SAB 17.08.2019,17:00,RC Celta,Real Madrid,1-3,Xavier Estrada Fernández
2019-20,1,SAB 17.08.2019,19:00,Valencia CF,Real Sociedad,1-1,Jesús Gil Manzano
2019-20,1,SAB 17.08.2019,20:00,RCD Mallorca,SD Eibar,2-1,Mario Melero López
2019-20,1,SAB 17.08.2019,21:00,CD Leganés,CA Osasuna,0-1,Javier Alberola Rojas
2019-20,1,SAB 17.08.2019,21:00,Villarreal CF,Granada CF,4-4,Adrián Cordero Vega
2019-20,1,DOM 18.08.2019,17:00,Deportivo Alavés,Levante UD,1-0,César Soto Grado
2019-20,1,DOM 18.08.2019,19:00,RCD Espanyol de Barcelona,Sevilla FC,0-2,Juan Martínez Munuera
2019-20,1,DOM 18.08.2019,21:00,Real Betis,Real Valladolid CF,1-2,Santiago Jaime Latre
2019-20,1,DOM 18.08.2019,22:00,Atlético de Madrid,Getafe CF,1-0,Guillermo Cuadra Fernández
2019-20,2,VIE 23.08.2019,20:00,Granada CF,Sevilla FC,0-1,José María Sánchez Martínez
2019-20,2,VIE 23.08.2019,22:00,Levante UD,Villarreal CF,2-1,José Luis Munuera Montero
2019-20,2,SAB 24.08.2019,17:00,CA Osasuna,SD Eibar,0-0,David Medié Jiménez
2019-20,2,SAB 24.08.2019,19:00,Real Madrid,Real Valladolid CF,1-1,Pablo González Fuertes
2019-20,2,SAB 24.08.2019,21:00,RC Celta,Valencia CF,1-0,Alejandro José Hernández Hernández
2019-20,2,SAB 24.08.2019,21:00,Getafe CF,Athletic Club,1-1,Antonio Miguel Mateu Lahoz
2019-20,2,DOM 25.08.2019,17:00,Deportivo Alavés,RCD Espanyol de Barcelona,0-0,Eduardo Prieto Iglesias
2019-20,2,DOM 25.08.2019,17:00,RCD Mallorca,Real Sociedad,0-1,Valentín Pizarro Gómez
2019-20,2,DOM 25.08.2019,19:00,CD Leganés,Atlético de Madrid,0-1,Ricardo De Burgos Bengoetxea
2019-20,2,DOM 25.08.2019,21:00,FC Barcelona,Real Betis,5-2,José Luis González González
2019-20,3,VIE 30.08.2019,20:00,Sevilla FC,RC Celta,1-1,Carlos Del Cerro Grande
2019-20,3,VIE 30.08.2019,22:00,Athletic Club,Real Sociedad,2-0,Xavier Estrada Fernández
2019-20,3,SAB 31.08.2019,17:00,CA Osasuna,FC Barcelona,2-2,Juan Martínez Munuera
2019-20,3,SAB 31.08.2019,19:00,Getafe CF,Deportivo Alavés,1-1,Mario Melero López
2019-20,3,SAB 31.08.2019,19:00,Levante UD,Real Valladolid CF,2-0,Adrián Cordero Vega
2019-20,3,SAB 31.08.2019,21:00,Real Betis,CD Leganés,2-1,Guillermo Cuadra Fernández
2019-20,3,DOM 01.09.2019,17:00,Valencia CF,RCD Mallorca,2-0,Javier Alberola Rojas
2019-20,3,DOM 01.09.2019,19:00,Atlético de Madrid,SD Eibar,3-2,Santiago Jaime Latre
2019-20,3,DOM 01.09.2019,19:00,RCD Espanyol de Barcelona,Granada CF,0-3,César Soto Grado
2019-20,3,DOM 01.09.2019,21:00,Villarreal CF,Real Madrid,2-2,Jesús Gil Manzano
2019-20,4,VIE 13.09.2019,21:00,RCD Mallorca,Athletic Club,0-0,Pablo González Fuertes
2019-20,4,SAB 14.09.2019,13:00,Real Madrid,Levante UD,3-2,Ricardo De Burgos Bengoetxea
2019-20,4,SAB 14.09.2019,16:00,CD Leganés,Villarreal CF,0-3,David Medié Jiménez
2019-20,4,SAB 14.09.2019,18:30,Real Sociedad,Atlético de Madrid,2-0,Antonio Miguel Mateu Lahoz
2019-20,4,SAB 14.09.2019,21:00,FC Barcelona,Valencia CF,5-2,José María Sánchez Martínez
2019-20,4,DOM 15.09.2019,12:00,SD Eibar,RCD Espanyol de Barcelona,1-2,Valentín Pizarro Gómez
2019-20,4,DOM 15.09.2019,14:00,Deportivo Alavés,Sevilla FC,0-1,Alejandro José Hernández Hernández
2019-20,4,DOM 15.09.2019,16:00,RC Celta,Granada CF,0-2,Eduardo Prieto Iglesias
2019-20,4,DOM 15.09.2019,18:30,Real Valladolid CF,CA Osasuna,1-1,José Luis Munuera Montero
2019-20,4,DOM 15.09.2019,21:00,Real Betis,Getafe CF,1-1,José Luis González González
2019-20,5,VIE 20.09.2019,21:00,CA Osasuna,Real Betis,0-0,Carlos Del Cerro Grande
2019-20,5,SAB 21.09.2019,13:00,Villarreal CF,Real Valladolid CF,2-0,César Soto Grado
